id,ACTION
1,0.776183333333
2,0.970692857143
3,0.967088888889
4,0.971498412698
5,0.989642857143
6,0.988433333333
7,0.939744444444
8,0.979280555556
9,0.722992929293
10,0.964966666667
11,0.914627777778
12,0.85375
13,0.918994444444
14,0.919016666667
15,0.888644444444
16,0.927615079365
17,0.92535
18,0.859705555556
19,0.982769444444
20,0.971244444444
21,0.970705555556
22,0.986583333333
23,0.975672222222
24,0.957761111111
25,0.970871428571
26,0.983638888889
27,0.906924603175
28,0.934233333333
29,0.954022222222
30,0.869599206349
31,0.962405555556
32,0.982355555556
33,0.947961111111
34,0.919161111111
35,0.98465
36,0.983005555556
37,0.915361111111
38,0.958594444444
39,0.939433333333
40,0.896516666667
41,0.9229
42,0.9868
43,0.922411111111
44,0.973438888889
45,0.922897222222
46,0.961015079365
47,0.987465079365
48,0.956022222222
49,0.962072222222
50,0.951938888889
51,0.905755555556
52,0.940177777778
53,0.968872222222
54,0.981031746032
55,0.9531
56,0.9642
57,0.9781
58,0.985477777778
59,0.971494444444
60,0.990044444444
61,0.994688888889
62,0.92558968254
63,0.893026190476
64,0.978038888889
65,0.963222222222
66,0.938472222222
67,0.925544444444
68,0.970938888889
69,0.865184920635
70,0.73794047619
71,0.956816666667
72,0.968733333333
73,0.985111111111
74,0.977316666667
75,0.994377777778
76,0.988472222222
77,0.954927777778
78,0.813702380952
79,0.963838888889
80,0.918788888889
81,0.874087301587
82,0.95085
83,0.9176
84,0.974383333333
85,0.992266666667
86,0.935733333333
87,0.970077777778
88,0.986472222222
89,0.971238888889
90,0.694177777778
91,0.944711111111
92,0.970627777778
93,0.91750952381
94,0.835033333333
95,0.984605555556
96,0.945167827529
97,0.605057407407
98,0.883911111111
99,0.926721428571
100,0.979588888889
101,0.958288888889
102,0.700872222222
103,0.943551587302
104,0.910127777778
105,0.282844444444
106,0.961544444444
107,0.970411111111
108,0.941433333333
109,0.990033333333
110,0.965877777778
111,0.892161111111
112,0.975333333333
113,0.813714285714
114,0.898778571429
115,0.985805555556
116,0.925866666667
117,0.926777777778
118,0.964494444444
119,0.9822
120,0.958227777778
121,0.958897222222
122,0.983772222222
123,0.974411111111
124,0.975472222222
125,0.992911111111
126,0.977572222222
127,0.949046031746
128,0.801637301587
129,0.905627777778
130,0.927244444444
131,0.984477777778
132,0.9735
133,0.946272222222
134,0.962866666667
135,0.992569444444
136,0.890955555556
137,0.980344444444
138,0.950461111111
139,0.724407936508
140,0.964099206349
141,0.966138888889
142,0.927923015873
143,0.947872222222
144,0.9868
145,0.9892
146,0.770594444444
147,0.910483333333
148,0.935227777778
149,0.956038888889
150,0.980915079365
151,0.961361111111
152,0.867771428571
153,0.9557
154,0.920222222222
155,0.955144444444
156,0.90485952381
157,0.966277777778
158,0.977527777778
159,0.842577777778
160,0.947277777778
161,0.770511111111
162,0.967348412698
163,0.95855
164,0.925322222222
165,0.973083333333
166,0.984605555556
167,0.965338888889
168,0.891316666667
169,0.966355555556
170,0.968383333333
171,0.945561111111
172,0.958211111111
173,0.972333333333
174,0.964944444444
175,0.984783333333
176,0.960177777778
177,0.860133333333
178,0.963063888889
179,0.967988888889
180,0.9732
181,0.579077777778
182,0.93545
183,0.764416666667
184,0.897481746032
185,0.963072222222
