id,ACTION
1,0.951095296987
2,0.975119311537
3,0.994426768925
4,0.994266597423
5,0.998264128143
6,0.994184900872
7,0.995002421941
8,0.99969263842
9,0.50149726931
10,0.992116092752
11,0.997659243065
12,0.99013831161
13,0.987808980901
14,0.989060125483
15,0.896162374167
16,0.795064096756
17,0.932367722113
18,0.961676619662
19,0.996427687127
20,0.996912138332
21,0.999738453742
22,0.999701876917
23,0.992105944845
24,0.989409173223
25,0.999641072148
26,0.969699758879
27,0.972263971166
28,0.995822679258
29,0.994049861218
30,0.952482364483
31,0.994444840596
32,0.9919402215
33,0.990472905677
34,0.990683318462
35,0.999285652435
36,0.991341473342
37,0.977547037181
38,0.99591756023
39,0.989050404459
40,0.969921927741
41,0.985294611456
42,0.995047578516
43,0.994641235002
44,0.995116580258
45,0.991120000597
46,0.997598684234
47,0.994944595299
48,0.988596013136
49,0.999182188537
50,0.997411986556
51,0.997117855237
52,0.991700032773
53,0.997518011068
54,0.993073383638
55,0.970770933759
56,0.994218805062
57,0.982672202507
58,0.998216986439
59,0.994182662797
60,0.990311207105
61,0.999453370514
62,0.999391684048
63,0.971560446275
64,0.996037922885
65,0.999427314722
66,0.997309960841
67,0.960076045607
68,0.993977345855
69,0.850027397687
70,0.904632099245
71,0.995469150899
72,0.991349934723
73,0.991031772156
74,0.998474809287
75,0.998630208508
76,0.995116176433
77,0.995862648077
78,0.977075382872
79,0.680968419748
80,0.999538439078
81,0.985999000941
82,0.99878505768
83,0.990862756265
84,0.998109600313
85,0.998419872654
86,0.99287621555
87,0.994676104488
88,0.998896563058
89,0.998408778544
90,0.884965187951
91,0.972162595375
92,0.950877633846
93,0.990637029126
94,0.996147798204
95,0.999192432778
96,0.992374357353
97,0.0770468139878
98,0.967172408664
99,0.988331155905
100,0.998113051912
101,0.995051907784
102,0.884692876525
103,0.994103113882
104,0.989576337567
105,0.353596294596
106,0.992301131299
107,0.994546199621
108,0.996262406509
109,0.995334758757
110,0.995970234274
111,0.948813465044
112,0.994300282211
113,0.982381187543
114,0.992595288699
115,0.998183396549
116,0.994322385957
117,0.986826893321
118,0.993910816538
119,0.998288024016
120,0.993645652222
121,0.885892707526
122,0.982416093419
123,0.995174568568
124,0.998762832984
125,0.997278089519
126,0.992418814542
127,0.96007123194
128,0.934695978457
129,0.958154888773
130,0.994146225206
131,0.998521701208
132,0.99605603258
133,0.994586556213
134,0.938106742113
135,0.997111445774
136,0.981656538632
137,0.996992151579
138,0.977132501728
139,0.916856177743
140,0.99462238553
141,0.999142341802
142,0.973383502927
143,0.994158900523
144,0.997491664898
145,0.998343854718
146,0.890055356148
147,0.95791921671
148,0.981683650411
149,0.995363510663
150,0.993496751244
151,0.989455111646
152,0.714867743451
153,0.992079052865
154,0.978979198893
155,0.999638880318
156,0.920494466026
157,0.993103516944
158,0.988088621641
159,0.809268485255
160,0.99013096693
161,0.964012467787
162,0.993093177095
163,0.997123530037
164,0.987088509084
165,0.998506661038
166,0.996111300103
167,0.923033022296
168,0.997759657503
169,0.989120101852
170,0.996753722853
171,0.983993089317
172,0.990569251204
173,0.953890450992
174,0.996000233906
175,0.988418749077
176,0.990089740305
177,0.899278349028
178,0.997503878031
179,0.999525258985
180,0.976052798283
181,0.706461028066
182,0.987536873971
183,0.911298281417
184,0.979237772476
185,0.995779288654
186,0.993350470265
187,0.997794042737
188,0.990923689933
189,0.447054519432
190,0.996421818268
191,0.999165170467
192,0.988305557235
193,0.998524777731
194,0.994587855351
195,0.98253264368
196,0.999452341407
197,0.994826214959
198,0.990279056899
199,0.990665384183
200,0.810719756318
201,0.990788848978
202,0.981901628073
203,0.997622942041
204,0.944055772576
205,0.979499665546
206,0.975341458417
207,0.999100952192
208,0.996375826847
209,0.714162016441
210,0.900674314191
211,0.981166337154
212,0.996812457688
213,0.9930860243
214,0.98915132482
215,0.99644650943
216,0.989569475024
217,0.998545233796
218,0.998340636278
219,0.992874086334
220,0.999157222019
221,0.62635180591
222,0.999026761564
223,0.983805624839
224,0.950871155129
225,0.992342453027
226,0.87941724777
227,0.964354640453
228,0.999176963109
229,0.998086943771
230,0.997474927615
231,0.952454789608
232,0.949385809218
233,0.996966008942
234,0.279761809647
235,0.960869318058
236,0.961274625221
237,0.999216749554
238,0.99174019986
239,0.604057882947
240,0.990612049507
241,0.97465130306
242,0.681750160585
243,0.449987142575
244,0.997709848935
245,0.995350729615
246,0.999658951298
247,0.986635218809
248,0.986773082009
249,0.996967403276
250,0.988356938502
251,0.999555783723
252,0.994716078151
253,0.99744750244
254,0.978866256321
255,0.998224064079
256,0.989523668882
257,0.991784264155
258,0.985603383937
259,0.9966598634
260,0.99587034968
261,0.992325884379
262,0.974791927756
263,0.996738623339
264,0.997546016383
265,0.986755842477
266,0.990725126552
267,0.999578345984
268,0.999331433997
269,0.987083729595
270,0.986451440904
271,0.988926529529
272,0.945193014367
273,0.996372063692
274,0.557456037937
275,0.990849070463
276,0.772626709931
277,0.998856651008
278,0.997197947717
279,0.969620696149
280,0.998809146364
281,0.999800950622
282,0.99941371449
283,0.981495117279
284,0.984335710687
285,0.9992093145
286,0.975773651958
287,0.9993156579
288,0.997799994828
289,0.998213332934
290,0.99789091262
291,0.946807859873
292,0.932778032783
293,0.990185781417
294,0.99341797071
295,0.994369729526
296,0.128688349443
297,0.583700338736
298,0.941605023315
