id,ACTION
1,3.26857017373e-31
2,1.0
3,1.0
4,1.0
5,1.0
6,1.0
7,1.0
8,1.0
9,1.60568455776e-05
10,1.0
11,1.0
12,0.99999999998
13,1.0
14,0.000475321176788
15,0.918022906912
16,1.0
17,2.05696808624e-14
18,0.999999999804
19,1.0
20,1.0
21,1.0
22,1.0
23,1.0
24,1.0
25,1.0
26,2.23889076848e-13
27,0.999999588155
28,3.18366138669e-16
29,1.0
30,0.999999999815
31,1.0
32,1.0
33,1.0
34,1.0
35,1.0
36,1.0
37,1.0
38,1.0
39,1.0
40,0.997855073277
41,0.999999999699
42,1.0
43,1.0
44,1.0
45,1.0
46,1.0
47,1.0
48,1.0
49,1.0
50,0.999999999995
51,1.0
52,1.0
53,1.0
54,1.0
55,0.999998581113
56,1.0
57,1.0
58,1.0
59,1.0
60,1.0
61,1.0
62,1.0
63,1.0
64,1.0
65,1.0
66,1.0
67,1.0
68,1.0
69,1.0
70,0.00288957738131
71,1.0
72,1.0
73,1.0
74,1.0
75,1.0
76,1.0
77,1.0
78,2.5368905185e-11
79,4.40195936282e-61
80,1.0
81,1.0
82,1.0
83,0.999999999999
84,1.0
85,1.0
86,0.999999607506
87,1.0
88,1.0
89,1.0
90,1.69013714397e-27
91,1.0
92,1.57314246052e-14
93,1.0
94,1.0
95,1.0
96,1.0
97,8.90875040574e-46
98,0.999985423079
99,1.0
100,1.0
101,1.0
102,7.51563735476e-17
103,1.0
104,1.0
105,2.76586775655e-83
106,1.0
107,1.0
108,1.0
109,1.0
110,1.0
111,5.44368817749e-19
112,1.0
113,1.0
114,1.0
115,1.0
116,1.0
117,0.999999999963
118,1.0
119,1.0
120,1.0
121,2.92838630482e-07
122,1.0
123,1.0
124,1.0
125,1.0
126,0.0901519434785
127,3.35362736878e-12
128,4.54560950218e-11
129,1.0
130,1.0
131,1.0
132,1.0
133,1.0
134,7.24332418458e-16
135,1.0
136,0.999999999999
137,1.0
138,1.0
139,0.000246106209472
140,1.0
141,1.0
142,0.000101968080391
143,1.0
144,1.0
145,1.0
146,5.12486400758e-15
147,4.17397622193e-05
148,5.44104566907e-16
149,1.0
150,1.0
151,1.0
152,0.0226519393055
153,1.0
154,1.0
155,1.0
156,0.999999999996
157,1.0
158,1.0
159,0.101379536329
160,1.0
161,1.33483038016e-16
162,1.0
163,1.0
164,1.0
165,1.0
166,1.0
167,0.999998228916
168,1.0
169,1.0
170,1.0
171,1.0
172,1.0
173,0.999999926265
174,1.0
175,1.0
176,1.0
177,1.0
178,1.0
179,1.0
180,0.998392902311
181,1.39154242224e-33
182,1.0
183,0.999968516892
184,1.14450331984e-11
185,1.0
186,0.00103088298537
187,1.0
188,1.0
189,2.12661370973e-31
190,1.0
191,1.0
192,1.0
193,1.0
194,1.0
