id,ACTION
1,0.840691582188
2,0.980248814204
3,0.986106009866
4,0.989484681302
5,0.996343859141
6,0.994521865332
7,0.964748485406
8,0.990863061254
9,0.718884166792
10,0.986155687857
11,0.959145903911
12,0.941794579762
13,0.955714739714
14,0.947868208661
15,0.847164034665
16,0.918858087534
17,0.940568569453
18,0.921650993613
19,0.992838295007
20,0.984221007615
21,0.990393432203
22,0.994477129556
23,0.988078613269
24,0.982803765981
25,0.989017927542
26,0.976858941534
27,0.951221726706
28,0.973567720192
29,0.98031481157
30,0.924229631642
31,0.986869886565
32,0.991155045047
33,0.974007136487
34,0.968031078552
35,0.994211557939
36,0.992031438066
37,0.952524781477
38,0.979562776636
39,0.961407948547
40,0.911737173487
41,0.962148546961
42,0.992002331468
43,0.9647471909
44,0.987626319705
45,0.969751738317
46,0.984550015367
47,0.994948881974
48,0.981035052705
49,0.986383182818
50,0.975649685143
51,0.951067362897
52,0.977761438161
53,0.987717656665
54,0.990855087378
55,0.93792243198
56,0.986071727739
57,0.981464598885
58,0.994850927343
59,0.989453055042
60,0.991217310233
61,0.997946001793
62,0.957698063669
63,0.939848496102
64,0.990007428559
65,0.986984384283
66,0.972738938236
67,0.96347664093
68,0.986896391765
69,0.887608814216
70,0.828783221669
71,0.980561621067
72,0.98526668786
73,0.992045327353
74,0.991242831777
75,0.995276843199
76,0.993411657615
77,0.978986828295
78,0.903451262837
79,0.780890059793
80,0.946722404825
81,0.935837316065
82,0.983399290641
83,0.959632600951
84,0.987113584389
85,0.996560758292
86,0.974732000512
87,0.982961954726
88,0.994647732565
89,0.989022360332
90,0.744663702674
91,0.967408748425
92,0.947068432492
93,0.966652089303
94,0.913721269532
95,0.993586093003
96,0.967966925305
97,0.393026583467
98,0.921483434373
99,0.965097328318
100,0.99228851803
101,0.965718969639
102,0.625048184567
103,0.972808946256
104,0.950479580318
105,0.266335905672
106,0.980404129105
107,0.986218813983
108,0.975411604226
109,0.995094923049
110,0.987682062126
111,0.914772020163
112,0.988853034279
113,0.922462833741
114,0.948974131422
115,0.991391395888
116,0.968354868679
117,0.9680437579
118,0.984372839359
119,0.991640384766
120,0.956823236896
121,0.915861222968
122,0.988347522135
123,0.989256330054
124,0.977200220247
125,0.996697672979
126,0.98920303816
127,0.967097849921
128,0.881906443871
129,0.94563159055
130,0.969183515249
131,0.99102738875
132,0.989079036434
133,0.97516716949
134,0.954478014509
135,0.995997626276
136,0.956936576652
137,0.993044749619
138,0.960330120567
139,0.809389050359
140,0.983841222547
141,0.985679829667
142,0.959036067013
143,0.979901619242
144,0.993491024212
145,0.994645682457
146,0.817215640063
147,0.947976371387
148,0.967247333118
149,0.983922035242
150,0.990729031317
151,0.978919628616
152,0.885567466292
153,0.981511137366
154,0.95106124736
155,0.983299033646
156,0.941499215368
157,0.978739594223
158,0.984862945455
159,0.885210060937
160,0.974841171956
161,0.829992456297
162,0.981474331911
163,0.980466233805
164,0.971667151409
165,0.990691481154
166,0.991853993721
167,0.93968068984
168,0.949106912465
169,0.985576824984
170,0.985727233989
171,0.97061490723
172,0.977283004351
173,0.969663937345
174,0.983350793918
175,0.988729818404
176,0.969957859801
177,0.901138611782
178,0.981949833301
179,0.988756279949
180,0.98639961526
181,0.430364616401
182,0.970530292495
183,0.850999125206
184,0.943108398482
185,0.984092811816
186,0.975399131379
187,0.985914836143
188,0.970480736401
189,0.307642813349
190,0.988872166019
191,0.997058528828
192,0.963383923969
193,0.995572069847
194,0.969955269635
195,0.95035171825
196,0.991609918274
197,0.982816677002
198,0.965538448528
199,0.972229094874
200,0.74675195087
201,0.95891825915
202,0.931124106373
203,0.982935597057
204,0.89267277036
205,0.927433707895
206,0.940732203559
207,0.994197900775
208,0.98340753941
209,0.862912504459
210,0.749335004771
211,0.966984373818
212,0.979794822584
213,0.991997011471
214,0.978385004543
215,0.971073611155
216,0.932739805155
217,0.988717688259
218,0.986680373143
219,0.988751750591
220,0.992368270113
221,0.712114206305
