id,ACTION
1,0.55333554774
2,0.997793552976
3,0.999080908763
4,0.876140426764
5,0.999371967903
6,0.999750006487
7,0.619193733416
8,0.999816969233
9,0.981668245598
10,0.99887427378
11,0.998411930967
12,0.933339186505
13,0.990606340717
14,0.385953814277
15,0.922188343908
16,0.994010328801
17,0.55333554774
18,0.767362356069
19,0.998140322343
20,0.99756535803
21,0.999385702837
22,0.882035353369
23,0.999082861325
24,0.994641518538
25,0.998432888971
26,0.905881270871
27,0.982403058022
28,0.99332053664
29,0.997708213083
30,0.955231535065
31,0.997925162359
32,0.997894930067
33,0.993734097673
34,0.996345982405
35,0.998072825471
36,0.99881664366
37,0.997027534629
38,0.992226485008
39,0.891916146996
40,0.619193733416
41,0.539601507674
42,0.998319324632
43,0.990606340717
44,0.998999187833
45,0.994641518538
46,0.876649883505
47,0.999840721755
48,0.977040603546
49,0.998072825471
50,0.99544326282
51,0.700499728374
52,0.998411930967
53,0.998200874835
54,0.998558522189
55,0.958278283593
56,0.955735218349
57,0.998999187833
58,0.998676964532
59,0.982403058022
60,0.989739749183
61,0.999743296148
62,0.998072825471
63,0.984501011277
64,0.998859435545
65,0.991135349654
66,0.999349823873
67,0.995508999136
68,0.996715154752
69,0.998578687368
70,0.649015871869
71,0.885572251274
72,0.998916672395
73,0.998072588942
74,0.998578687368
75,0.966787443055
76,0.999740999721
77,0.995554839051
78,0.701547085244
79,0.557574554342
80,0.999288715674
81,0.984888080179
82,0.997925162359
83,0.987268222546
84,0.992731556204
85,0.997284488671
86,0.386071105756
87,0.992731556204
88,0.999385702837
89,0.997627038381
90,0.790914617106
91,0.994767950832
92,0.896723940962
93,0.999881028388
94,0.998649594446
95,0.999227772626
96,0.990606340717
97,0.579632926857
98,0.619193733416
99,0.98965305055
100,0.998772120371
101,0.940573014937
102,0.916238878992
103,0.996637034605
104,0.975764020616
105,0.016078128644
106,0.986825633961
107,0.999240169439
108,0.997925162359
109,0.996950205826
110,0.99730598338
111,0.883076225843
112,0.998850945013
113,0.944993458428
114,0.552618756647
115,0.998974014436
116,0.996637034605
117,0.73344680577
118,0.984208759697
119,0.999269497706
120,0.993948295011
121,0.974278348326
122,0.994675642807
123,0.995843489202
124,0.999172463863
125,0.999457498345
126,0.633823161294
127,0.931904162375
128,0.79510610134
129,0.99326121351
130,0.985227890805
131,0.998676964532
132,0.996637034605
133,0.99730598338
134,0.830545754094
135,0.995635637928
136,0.996637034605
137,0.996637034605
138,0.995554839051
139,0.386071105756
140,0.999816969233
141,0.98020360229
142,0.619193733416
143,0.999264019416
144,0.996522664504
145,0.999851979209
146,0.964250790977
147,0.731155338181
148,0.867641399839
149,0.999082861325
150,0.999299950297
151,0.996184862827
152,0.650723671472
153,0.997767359236
154,0.998772120371
155,0.997549708574
156,0.957225781225
157,0.996129774247
158,0.993583116771
159,0.79401642245
160,0.997027534629
161,0.990716284807
162,0.998114477503
163,0.990993718511
164,0.999340752632
165,0.982403058022
166,0.995391217772
167,0.945135209845
168,0.999399356069
169,0.996637034605
170,0.997708213083
171,0.996184862827
172,0.99606663372
173,0.981944943677
174,0.982403058022
175,0.998928302541
176,0.997039861491
177,0.891916146996
178,0.999851979209
179,0.999227772626
180,0.981668245598
181,0.984501011277
182,0.985227890805
183,0.0451951784003
184,0.974522054281
185,0.998676964532
186,0.513170461948
187,0.995195551935
188,0.930808426751
189,0.742231877009
190,0.999337136904
191,0.999054547505
192,0.99326121351
193,0.999638231593
194,0.995526324284
195,0.99883508184
196,0.999851979209
197,0.988638015826
198,0.999099166539
199,0.998676964532
200,0.513170461948
201,0.99606620375
202,0.879153913184
203,0.997738201885
204,0.945135209845
205,0.99740817881
206,0.986908876806
207,0.997925162359
208,0.999034889669
209,0.597587943331
210,0.746736751393
211,0.906771215989
212,0.996880018817
213,0.999006667267
214,0.995609186314
215,0.999385702837
216,0.927489884525
217,0.97729939592
218,0.996950205826
219,0.999219344172
220,0.883076225843
221,0.680066067549
222,0.999371967903
223,0.999194379061
224,0.987674270798
