id,ACTION
1,2.32793991224
2,2.64265609416
3,2.66977687236
4,2.67868411946
5,2.69390767133
6,2.68857946569
7,2.62782903302
8,2.68186281291
9,1.75758363934
10,2.66316162181
11,2.61276496765
12,2.54830122084
13,2.59956774491
14,2.60089643566
15,2.29215808483
16,2.41913972059
17,2.53406334231
18,2.43936158854
19,2.68344483593
20,2.67245948677
21,2.68136962122
22,2.69022418513
23,2.67005954117
24,2.64907305712
25,2.67841081609
26,2.62857583193
27,2.57119193008
28,2.62914248527
29,2.65094441725
30,2.5112251575
31,2.66932846072
32,2.68268517745
33,2.64108175295
34,2.61123688964
35,2.68944503935
36,2.67506448384
37,2.57049196855
38,2.66200850023
39,2.61430354297
40,2.50570484843
41,2.60909750859
42,2.68058556923
43,2.60214292908
44,2.67499988246
45,2.61540236038
46,2.66837888464
47,2.68892844048
48,2.63659117707
49,2.67072473268
50,2.64975450452
51,2.61640595615
52,2.63751449132
53,2.66984867735
54,2.67802309511
55,2.49787101375
56,2.65998948089
57,2.65846740563
58,2.68956241386
59,2.67579543787
60,2.67932131977
61,2.70104440726
62,2.62898839316
63,2.52646064333
64,2.67414367359
65,2.67284024997
66,2.63388414342
67,2.57547273451
68,2.66451849152
69,2.3677916549
70,2.37632938921
71,2.6611130835
72,2.66207777068
73,2.67803001037
74,2.68175119889
75,2.69037017905
76,2.68805373163
77,2.65661879654
78,2.502679309
79,2.15689340791
80,2.62478192334
81,2.5657608378
82,2.66181737625
83,2.59886757715
84,2.68119375259
85,2.69390744702
86,2.64194829216
87,2.66578024401
88,2.69323281631
89,2.67296530533
90,2.06834430193
91,2.62090835151
92,2.56234473886
93,2.62108146678
94,2.5307142342
95,2.68933075074
96,2.64335558342
97,0.806936064548
98,2.48448251557
99,2.58748317559
100,2.6831932606
101,2.62895272879
102,1.47424692377
103,2.65355269025
104,2.61081410899
105,0.860633189713
106,2.64674996904
107,2.66537002851
108,2.64259448719
109,2.69332790831
110,2.67042654075
111,2.49319110225
112,2.67412387427
113,2.50287907364
114,2.57642485992
115,2.69405006335
116,2.61028802025
117,2.62535868647
118,2.66966423763
119,2.68941892995
120,2.63708232124
121,2.48543057561
122,2.6761632534
123,2.67633419406
124,2.67138693821
125,2.69833577199
126,2.67309404766
127,2.6157014328
128,2.39647183613
129,2.54845845495
130,2.6231538186
131,2.68258997627
132,2.67402021272
133,2.64630319845
134,2.56136864008
135,2.69309923973
136,2.58791086891
137,2.68340403973
138,2.58149905845
139,2.204202199
140,2.65684482393
141,2.67866201651
142,2.56414457122
143,2.64318225207
144,2.68243123616
145,2.69250656933
146,2.02549353196
147,2.52315877174
148,2.62016911818
149,2.65882027321
150,2.66814126994
151,2.65116719907
152,2.44275889364
153,2.64664602169
154,2.57550516991
155,2.66626426639
156,2.57778425525
157,2.66174719646
158,2.65892239122
159,2.43869609482
160,2.63187876412
161,2.36412418467
162,2.66643312432
163,2.6580555047
164,2.62985883427
165,2.6777047087
166,2.68195481533
167,2.58101981918
168,2.58930367897
169,2.6661534396
170,2.67264060518
171,2.63616685041
172,2.64263302926
173,2.60079074748
174,2.65831521896
175,2.67270457669
176,2.62460915287
177,2.43451722775
178,2.66522495654
179,2.68030875557
180,2.6549639211
181,1.07030139419
182,2.61870800109
183,2.37403327672
184,2.56365498868
185,2.66094669358
186,2.67336113458
187,2.66206825706
188,2.63738333435
189,0.889083536033
190,2.68182163089
191,2.70003712986
192,2.60831754768
193,2.69161563342
194,2.63294106885
195,2.57686789435
196,2.69032958677
197,2.66377875271
198,2.60862164282
199,2.63652524907
200,2.04874217718
201,2.58986649613
202,2.51321106692
203,2.65917093789
204,2.42355329849
205,2.52660493726
206,2.53757481493
207,2.68851064821
208,2.67102214074
209,2.36663616772
210,2.09941882431
211,2.63457205694
212,2.64898052023
213,2.6785344924
214,2.63206944224
215,2.63084470354
216,2.49809791154
217,2.67829379452
218,2.67561653295
219,2.67327441323
220,2.68096955018
221,1.87655214549
222,2.68752750616
223,2.635857414
224,2.406484173
225,2.67035499234
226,2.52669294021
227,2.57062505573
228,2.69048562988
229,2.67598917765
230,2.68954169745
231,2.58368142464
232,2.62141649484
